,id,question_number,answer,correct,hint_asked,hint_imposed,hint_ans,hint_correct,answer_before_prompt,time_full,time_after_hint,timestamp,question_id,game_id,hint_used,changed_answer,changed_to_hint,inline,correct_ans,decepted,question_count
197,223,1,A,1,0,1,C,0.0,A,63.43413879908621,17.34263941925019,2023-09-14 08:10:13.181775,2351,39,1,0.0,0.0,0.0,A,0.0,0
198,224,4,A,1,0,1,A,1.0,C,16.934105780906975,4.894818088971078,2023-09-14 08:10:18.511460,79,37,1,1.0,1.0,1.0,A,0.0,5
199,225,4,B,1,0,1,C,0.0,B,17.558707515709102,9.971783229149878,2023-09-14 08:10:21.183073,68,36,1,0.0,0.0,0.0,B,0.0,3
200,226,5,D,1,0,1,C,0.0,D,16.420637623406947,4.542124666273594,2023-09-14 08:10:37.670626,2569,36,1,0.0,0.0,0.0,D,0.0,4
201,227,5,D,0,0,1,D,0.0,B,25.321962936781347,10.385030920617282,2023-09-14 08:10:43.918515,1158,37,1,1.0,1.0,1.0,B,1.0,6
202,228,8,D,0,0,1,B,0.0,D,60.258698577061296,3.9825176522135735,2023-09-14 08:11:01.631592,2846,30,1,0.0,0.0,0.0,A,0.0,38
203,229,3,C,1,0,0,,,,13.976279137656093,,2023-09-14 08:11:03.021978,226,37,0,,,,C,,7
204,230,6,B,1,1,0,B,1.0,,74.830348033458,57.394735265523195,2023-09-14 08:11:52.562855,1043,36,1,,,1.0,B,,5
205,231,8,D,1,1,0,D,1.0,,59.39729072060436,5.690504082478583,2023-09-14 08:12:02.581630,1804,30,1,,,1.0,D,,39
206,232,7,B,1,0,1,D,0.0,B,25.619920526631176,6.619350517168641,2023-09-14 08:12:18.262616,2135,36,1,0.0,0.0,0.0,B,0.0,6
207,233,4,C,0,0,1,C,0.0,B,288.11386470124125,18.803955556824803,2023-09-14 08:12:36.442744,2298,35,1,1.0,1.0,1.0,B,1.0,4
208,234,4,C,0,0,0,,,,116.48617860302329,,2023-09-14 08:12:59.569789,295,37,0,,,,D,,8
209,235,3,C,1,0,0,,,,6.916488436982036,,2023-09-14 08:13:08.694260,376,37,0,,,,C,,9
210,236,9,D,1,0,1,B,0.0,D,66.37267953623086,43.502505503594875,2023-09-14 08:13:09.047849,2092,30,1,0.0,0.0,0.0,D,0.0,40
211,237,1,B,1,0,1,D,0.0,B,62.78262381721288,42.3355227150023,2023-09-14 08:13:17.034660,1830,41,1,0.0,0.0,0.0,B,0.0,0
212,238,1,B,1,1,0,B,1.0,,23.18535655643791,9.834532642737031,2023-09-14 08:13:36.383153,931,42,1,,,1.0,B,,0
213,239,4,C,1,0,0,,,,27.74163330346346,,2023-09-14 08:13:36.504649,1212,37,0,,,,C,,10
214,240,8,A,1,0,0,,,,39.75734755489975,,2023-09-14 08:14:05.391235,971,36,0,,,,A,,7
215,241,5,D,0,0,1,D,0.0,B,44.902377407066524,4.265637105330825,2023-09-14 08:14:21.466944,1995,37,1,1.0,1.0,1.0,B,1.0,11
216,242,2,D,0,1,0,D,0.0,,49.39985150936991,4.281512008048594,2023-09-14 08:14:25.851378,2697,42,1,,,1.0,C,,1
217,243,2,C,1,0,1,D,0.0,C,77.57209791336209,57.22997903171927,2023-09-14 08:14:34.663543,223,41,1,0.0,0.0,0.0,C,0.0,1
218,244,3,D,0,0,0,,,,23.394746728241444,,2023-09-14 08:14:49.430179,1722,37,0,,,,A,,12
219,245,3,D,1,0,1,D,1.0,A,20.33719450980425,7.468174068257213,2023-09-14 08:15:11.619347,2584,37,1,1.0,1.0,1.0,D,0.0,13
220,246,9,D,1,0,1,C,0.0,D,70.81331034004688,6.393933568149805,2023-09-14 08:15:16.262959,375,36,1,0.0,0.0,0.0,D,0.0,8
221,247,4,C,1,0,0,,,,14.268055180087686,,2023-09-14 08:15:25.947667,917,37,0,,,,C,,14
222,248,1,C,1,0,1,C,1.0,D,52.536071702837944,35.43186391610652,2023-09-14 08:15:32.092414,1255,40,1,1.0,1.0,1.0,C,0.0,0
223,249,5,C,1,0,0,,,,9.138921294361353,,2023-09-14 08:15:35.187028,2734,37,0,,,,C,,15
224,250,3,A,1,1,0,A,1.0,,64.80840393994004,31.695385147817433,2023-09-14 08:15:39.575787,2906,41,1,,,1.0,A,,2
225,251,2,C,0,0,0,,,,13.902603096328676,,2023-09-14 08:15:46.132437,83,40,0,,,,B,,1
226,252,10,A,1,0,0,,,,30.087348267436028,,2023-09-14 08:15:46.536113,2863,36,0,,,,A,,9
227,253,10,A,0,1,0,B,1.0,,159.81362449377775,120.67134464718401,2023-09-14 08:15:48.922808,1528,30,1,,,0.0,B,,41
228,254,6,D,0,0,1,D,0.0,B,24.202735423110425,8.022109468467534,2023-09-14 08:15:59.481661,2540,37,1,1.0,1.0,1.0,B,1.0,16
229,255,11,A,1,0,0,,,,21.139274357818067,,2023-09-14 08:16:07.733769,1926,36,0,,,,A,,10
230,256,4,A,1,1,0,A,1.0,,28.19156546331942,16.83886464033276,2023-09-14 08:16:07.863031,218,41,1,,,1.0,A,,3
231,257,8,B,1,0,1,D,0.0,B,28.886847963556647,3.045150668360293,2023-09-14 08:16:21.960754,1918,30,1,0.0,0.0,0.0,B,0.0,42
232,258,3,C,1,0,1,C,1.0,B,20.67872271873057,2.4006745303049684,2023-09-14 08:16:29.159382,1210,37,1,1.0,1.0,1.0,C,0.0,17
233,259,1,A,1,0,1,A,1.0,B,35.76733556110412,8.448910798877478,2023-09-14 08:16:33.643531,2846,40,1,1.0,1.0,1.0,A,0.0,2
234,260,12,C,1,0,0,,,,32.6127591393888,,2023-09-14 08:16:40.425838,2995,36,0,,,,C,,11
235,261,9,B,1,0,0,,,,25.651896095834672,,2023-09-14 08:16:47.676711,2453,30,0,,,,B,,43
236,262,4,B,1,0,1,D,0.0,B,19.723167597316206,4.214652335271239,2023-09-14 08:16:48.944269,263,37,1,0.0,0.0,0.0,B,0.0,18
237,263,5,D,1,1,0,C,0.0,,48.70561076141894,3.7685362566262484,2023-09-14 08:16:56.623127,1709,41,1,,,0.0,D,,4
238,264,2,C,0,0,1,B,0.0,C,27.286676144227386,4.579656223766506,2023-09-14 08:17:01.010177,365,40,1,0.0,0.0,0.0,D,0.0,3
239,265,6,D,0,0,0,,,,12.54558431264013,,2023-09-14 08:17:09.226946,1654,41,0,,,,B,,5
240,266,1,A,0,0,0,,,,25.765515302307904,,2023-09-14 08:17:35.733828,2445,40,0,,,,D,,4
241,267,5,A,1,0,0,,,,54.91349983308464,,2023-09-14 08:17:43.918105,1032,37,0,,,,A,,19
242,268,1,A,0,0,0,,,,14.73042307421565,,2023-09-14 08:17:53.096247,2310,40,0,,,,D,,5
243,269,6,C,1,0,0,,,,19.08339225780219,,2023-09-14 08:18:03.077612,1278,37,0,,,,C,,20
244,270,10,D,0,0,1,A,0.0,D,77.17895238474011,19.459599212743342,2023-09-14 08:18:04.938448,690,30,1,0.0,0.0,0.0,B,0.0,44
245,271,7,C,1,0,0,,,,7.92457564920187,,2023-09-14 08:18:11.123637,1814,37,0,,,,C,,21
246,272,8,A,0,0,0,,,,17.517522596754134,,2023-09-14 08:18:27.110774,2759,30,0,,,,B,,45
247,273,1,B,1,0,1,A,0.0,B,33.228608433157206,13.9871562756598,2023-09-14 08:18:28.428132,2322,40,1,0.0,0.0,0.0,B,0.0,6
248,274,8,C,1,0,1,D,0.0,C,23.306301516480744,8.43419237062335,2023-09-14 08:18:51.961213,1330,30,1,0.0,0.0,0.0,C,0.0,46
249,275,2,D,0,0,0,,,,31.016367639414966,,2023-09-14 08:18:59.511316,1131,40,0,,,,C,,7
250,276,9,B,0,0,0,,,,29.35736629460007,,2023-09-14 08:19:21.397775,2048,30,0,,,,D,,47
251,277,8,A,0,0,0,,,,10.815855083987117,,2023-09-14 08:19:35.382102,437,30,0,,,,B,,48
252,278,1,B,1,0,1,A,0.0,B,40.17382764816284,5.401947209611535,2023-09-14 08:19:42.542030,2780,40,1,0.0,0.0,0.0,B,0.0,8
253,279,8,B,1,0,1,A,0.0,B,47.22127989213914,4.893867718987167,2023-09-14 08:20:14.468566,2480,37,1,0.0,0.0,0.0,B,0.0,22
254,280,8,B,1,0,1,A,0.0,B,65.87490154244006,11.308418572880328,2023-09-14 08:20:42.422742,2127,30,1,0.0,0.0,0.0,B,0.0,49
255,281,2,A,0,0,0,,,,111.53468976728618,,2023-09-14 08:21:34.189133,1143,40,0,,,,C,,9
256,282,9,A,0,0,1,B,1.0,A,81.2430930454284,3.4221636597067118,2023-09-14 08:21:35.837407,1206,37,1,0.0,0.0,0.0,B,0.0,23
257,283,1,C,0,0,1,D,0.0,C,28.93478121701628,11.001073486171663,2023-09-14 08:22:07.061688,1972,40,1,0.0,0.0,0.0,B,0.0,10
258,284,9,A,0,0,1,D,0.0,A,94.73314137198031,2.120658924803138,2023-09-14 08:22:17.298207,1826,30,1,0.0,0.0,0.0,B,0.0,50
259,285,8,D,0,0,0,,,,42.478750471025705,,2023-09-14 08:22:23.554765,1642,37,0,,,,A,,24
260,286,8,D,1,0,1,C,0.0,D,18.590191717259586,7.083662872202694,2023-09-14 08:22:37.416821,1124,30,1,0.0,0.0,0.0,D,0.0,51
261,287,8,A,1,0,1,B,0.0,A,17.848218453116715,3.9909677673131227,2023-09-14 08:22:43.152484,2475,37,1,0.0,0.0,0.0,A,0.0,25
262,288,9,C,1,0,1,A,0.0,C,18.874061164446175,11.403720883652568,2023-09-14 08:23:02.126624,1164,37,1,0.0,0.0,0.0,C,0.0,26
263,289,1,C,1,0,0,,,,46.48072083666921,,2023-09-14 08:23:02.818851,1212,40,0,,,,C,,11
264,290,1,C,0,0,1,C,0.0,A,28.153722206130624,8.557126551866531,2023-09-14 08:23:14.742912,2996,45,1,1.0,1.0,1.0,A,1.0,0
265,291,2,B,1,0,0,,,,34.078465612605214,,2023-09-14 08:23:36.979070,2453,40,0,,,,B,,12
266,292,1,B,1,0,0,,,,20.218451963737607,,2023-09-14 08:23:39.777850,1388,45,0,,,,B,,1
267,293,9,A,0,0,1,D,1.0,A,73.42304564733058,45.796449260786176,2023-09-14 08:23:50.976942,2227,30,1,0.0,0.0,0.0,D,0.0,52
268,294,2,A,1,0,0,,,,15.227108006365597,,2023-09-14 08:23:55.080418,1714,45,0,,,,A,,2
269,295,10,B,0,0,0,,,,56.42079246789217,,2023-09-14 08:23:58.646814,1202,37,0,,,,C,,27
270,296,3,B,1,1,0,B,1.0,,11.660900641232729,3.4248865712434053,2023-09-14 08:24:06.852913,2845,45,1,,,1.0,B,,3
271,297,3,A,1,0,1,B,0.0,A,43.01883425284177,6.291936638765037,2023-09-14 08:24:20.123917,2930,40,1,0.0,0.0,0.0,A,0.0,13
272,298,8,D,0,0,1,B,1.0,D,21.69089473877102,1.6335959555581212,2023-09-14 08:24:22.740692,2780,37,1,0.0,0.0,0.0,B,0.0,28
273,299,4,D,0,1,0,D,0.0,,19.738665130920708,4.100932763889432,2023-09-14 08:24:26.688103,2488,45,1,,,1.0,A,,4
274,300,8,C,1,0,1,D,0.0,C,11.155907331034541,3.0464004781097174,2023-09-14 08:24:35.936410,2361,37,1,0.0,0.0,0.0,C,0.0,29
275,301,3,C,0,0,1,A,1.0,B,7.63016992341727,3.547751613892615,2023-09-14 08:24:38.662469,2059,45,1,1.0,0.0,0.0,A,0.0,5
276,302,8,C,1,1,0,C,1.0,,51.52681998629123,34.552351606078446,2023-09-14 08:24:44.241548,1532,30,1,,,1.0,C,,53
277,303,3,B,0,0,0,,,,5.36601547524333,,2023-09-14 08:24:45.733599,2993,45,0,,,,C,,6
278,304,9,B,1,0,1,D,0.0,B,11.937868908047676,2.0438512517139316,2023-09-14 08:24:47.987417,2627,37,1,0.0,0.0,0.0,B,0.0,30
279,305,10,D,1,0,1,B,0.0,D,7.37692488450557,1.4129865812137723,2023-09-14 08:24:55.445095,2700,37,1,0.0,0.0,0.0,D,0.0,31
280,306,3,D,0,1,0,D,0.0,,6.629432650282979,2.1657127551734447,2023-09-14 08:24:56.142430,1990,45,1,,,1.0,B,,7
281,307,4,B,1,0,1,C,0.0,B,39.918619400821626,16.269761569797993,2023-09-14 08:25:00.109439,966,40,1,0.0,0.0,0.0,B,0.0,14
282,308,11,A,0,0,0,,,,8.653549602255225,,2023-09-14 08:25:04.160640,1983,37,0,,,,D,,32
283,309,8,C,1,0,0,,,,14.140848957933486,,2023-09-14 08:25:20.949076,2027,37,0,,,,C,,33
284,310,1,C,1,0,0,,,,7.010880474001169,,2023-09-14 08:25:29.535950,91,46,0,,,,C,,0
285,311,9,C,0,0,0,,,,9.874338711611927,,2023-09-14 08:25:30.878854,845,37,0,,,,D,,34
286,312,8,D,1,0,1,B,0.0,D,16.195425448939204,3.244428588077426,2023-09-14 08:25:48.694226,1975,37,1,0.0,0.0,0.0,D,0.0,35
287,313,9,B,1,1,0,B,1.0,,64.51458803471178,42.8585274964571,2023-09-14 08:25:48.810331,1325,30,1,,,1.0,B,,54
288,314,2,B,1,0,0,,,,20.717948853969574,,2023-09-14 08:25:50.313811,1530,46,0,,,,B,,1
289,315,5,A,0,0,0,,,,68.45355584751815,,2023-09-14 08:26:08.645570,1995,40,0,,,,B,,15
290,316,9,A,1,0,0,,,,24.02999255247414,,2023-09-14 08:26:12.776696,94,37,0,,,,A,,36
291,317,10,C,1,0,1,D,0.0,C,17.389617427252233,2.3825734527781606,2023-09-14 08:26:30.337930,146,37,1,0.0,0.0,0.0,C,0.0,37
292,318,1,C,1,0,0,,,,8.461890685372055,,2023-09-14 08:26:42.127926,2646,47,0,,,,C,,0
293,319,10,D,0,1,0,A,0.0,,54.39080452546477,38.92669342830777,2023-09-14 08:26:43.261147,2411,30,1,,,0.0,B,,55
294,320,8,C,0,0,1,B,1.0,C,5.2367586735636,1.3610229007899761,2023-09-14 08:26:50.159858,1165,30,1,0.0,0.0,0.0,B,0.0,56
295,321,3,C,1,1,0,C,1.0,,64.5361927645281,46.93766181822866,2023-09-14 08:26:54.961237,2702,46,1,,,1.0,C,,2
296,322,8,B,0,0,0,,,,6.637268080376089,,2023-09-14 08:27:01.539015,1603,30,0,,,,C,,57
297,323,11,D,1,0,0,,,,45.834233025088906,,2023-09-14 08:27:16.231838,365,37,0,,,,D,,38
298,324,2,A,0,0,1,A,0.0,D,34.789573388174176,25.694117897190154,2023-09-14 08:27:16.991185,2743,47,1,1.0,1.0,1.0,B,0.0,1
299,325,4,C,0,0,0,,,,48.656179376877844,,2023-09-14 08:27:43.676172,2295,46,0,,,,B,,3
300,326,8,D,1,0,1,D,1.0,A,44.24354615341872,4.952711557969451,2023-09-14 08:27:47.089590,2513,30,1,1.0,1.0,1.0,D,0.0,58
301,327,3,C,0,0,1,B,1.0,C,97.33405192475766,5.7961961114779115,2023-09-14 08:27:54.074440,2583,40,1,0.0,0.0,0.0,B,0.0,16
302,328,3,B,1,0,1,C,0.0,B,6.548750183545053,4.553056728094816,2023-09-14 08:28:02.296313,844,40,1,0.0,0.0,0.0,B,0.0,17
303,329,3,C,1,0,1,C,1.0,A,15.058928863145411,5.792522354982793,2023-09-14 08:28:04.825639,1416,46,1,1.0,1.0,1.0,C,0.0,4
304,330,4,C,1,0,0,,,,5.159949555061758,,2023-09-14 08:28:10.050338,763,46,0,,,,C,,5
305,331,4,D,1,0,1,B,0.0,D,8.588139288127422,4.755381487309933,2023-09-14 08:28:10.948712,1667,40,1,0.0,0.0,0.0,D,0.0,18
306,332,5,A,0,0,0,,,,7.167595620267093,,2023-09-14 08:28:18.276332,1388,40,0,,,,B,,19
307,333,5,A,0,0,0,,,,9.676114946603775,,2023-09-14 08:28:19.797225,62,46,0,,,,C,,6
308,334,3,B,1,0,0,,,,2.3419839777052402,,2023-09-14 08:28:22.539449,844,40,0,,,,B,,20
309,335,4,C,0,0,1,A,0.0,B,6.897427076473832,5.29215562902391,2023-09-14 08:28:29.506172,968,40,1,1.0,0.0,0.0,B,1.0,21
310,336,3,A,0,0,1,B,1.0,A,6.825157553888857,4.066289763897657,2023-09-14 08:28:38.125386,77,40,1,0.0,0.0,0.0,B,0.0,22
311,337,3,D,0,0,0,,,,1.5878823027014732,,2023-09-14 08:28:41.776924,2298,40,0,,,,B,,23
312,338,3,B,1,0,1,A,0.0,B,5.417948292568326,4.123420177027583,2023-09-14 08:28:49.128500,1324,40,1,0.0,0.0,0.0,B,0.0,24
313,339,12,C,1,1,0,C,1.0,,96.77803861908615,77.63896407652646,2023-09-14 08:28:53.179244,2696,37,1,,,1.0,C,,39
314,340,4,A,0,0,1,B,0.0,A,15.899813191965222,5.209258584305644,2023-09-14 08:29:05.089952,2,40,1,0.0,0.0,0.0,D,0.0,25
315,341,3,B,0,0,1,D,1.0,B,12.737797068431973,11.187763925641775,2023-09-14 08:29:19.453229,1866,40,1,0.0,0.0,0.0,D,0.0,26
316,342,9,B,1,1,0,B,1.0,,109.0685304319486,57.135256161913276,2023-09-14 08:29:36.235284,980,30,1,,,1.0,B,,59
317,343,10,C,0,1,0,B,1.0,,54.51019227784127,46.24990740977228,2023-09-14 08:30:30.837696,3017,30,1,,,0.0,B,,60
318,344,8,A,1,1,0,A,1.0,,18.05818770173937,1.8024698328226805,2023-09-14 08:30:51.315880,989,30,1,,,1.0,A,,61
319,345,9,B,1,1,0,C,0.0,,16.432341766543686,7.591362769715488,2023-09-14 08:31:07.821381,1614,30,1,,,0.0,B,,62
320,346,10,C,1,1,0,C,1.0,,30.458334382623434,24.152657065540552,2023-09-14 08:31:38.345370,2288,30,1,,,1.0,C,,63
321,347,1,A,1,0,1,B,0.0,A,15.314012514427304,9.311674067750573,2023-09-14 08:32:23.519148,49,49,1,0.0,0.0,0.0,A,0.0,0
322,348,2,A,0,1,0,A,0.0,,12.778101327829063,5.031057785265148,2023-09-14 08:32:36.365768,2789,49,1,,,1.0,B,,1
323,349,1,C,1,0,1,D,0.0,C,17.94071689993143,2.037341217510402,2023-09-14 08:32:59.333550,2727,49,1,0.0,0.0,0.0,C,0.0,2
324,350,1,C,1,1,0,C,1.0,,77.70601255260408,16.9346217866987,2023-09-14 08:33:05.327554,1622,48,1,,,1.0,C,,0
325,351,2,B,1,1,0,B,1.0,,27.44898677803576,3.0914494413882494,2023-09-14 08:33:26.847063,1873,49,1,,,1.0,B,,3
326,352,3,D,1,0,0,,,,7.781272160820663,,2023-09-14 08:33:34.723392,398,49,0,,,,D,,4
327,353,4,B,1,1,0,B,1.0,,8.5555689195171,3.0214817887172103,2023-09-14 08:33:43.366256,579,49,1,,,1.0,B,,5
328,354,11,C,0,1,0,D,0.0,,143.99796576052904,116.0032502533868,2023-09-14 08:34:02.410919,2687,30,1,,,0.0,A,,64
329,355,3,B,1,0,1,A,0.0,B,67.44262171536684,8.05778875388205,2023-09-14 08:34:16.028388,1403,40,1,0.0,0.0,0.0,B,0.0,27
330,356,8,D,0,0,0,,,,11.940150192007422,,2023-09-14 08:34:19.306832,270,30,0,,,,B,,65
331,357,2,D,0,0,1,D,0.0,A,82.53567190375179,58.62662432715297,2023-09-14 08:34:28.002360,646,48,1,1.0,1.0,1.0,C,0.0,1
332,358,5,D,1,1,0,D,1.0,,46.844868091866374,4.092383901588619,2023-09-14 08:34:30.295063,1937,49,1,,,1.0,D,,6
333,359,8,D,1,1,0,D,1.0,,15.77560820709914,6.718958715908229,2023-09-14 08:34:36.235689,1709,30,1,,,1.0,D,,66
334,360,9,B,1,0,1,B,1.0,A,21.88949498999864,2.265115436166525,2023-09-14 08:34:58.206251,2839,30,1,1.0,1.0,1.0,B,0.0,67
335,361,1,C,1,0,0,,,,26.98682111967355,,2023-09-14 08:35:02.737974,2825,48,0,,,,C,,2
336,362,6,D,0,1,0,D,0.0,,32.2235160805285,25.079671686515212,2023-09-14 08:35:02.787327,1590,49,1,,,1.0,C,,7
337,363,4,B,1,0,1,C,0.0,B,48.08097568992525,6.609337502159178,2023-09-14 08:35:04.235599,2979,40,1,0.0,0.0,0.0,B,0.0,28
338,364,3,B,1,0,1,D,0.0,B,11.70277023036033,2.7979366527870297,2023-09-14 08:35:20.678411,98,49,1,0.0,0.0,0.0,B,0.0,8
339,365,4,A,1,1,0,A,1.0,,15.705087213777006,9.605727706104517,2023-09-14 08:35:36.457526,2089,49,1,,,1.0,A,,9
340,366,2,C,1,0,0,,,,34.05856796447188,,2023-09-14 08:35:36.857272,734,48,0,,,,C,,3
341,367,5,D,1,0,0,,,,35.30113516468555,,2023-09-14 08:35:39.593683,1142,40,0,,,,D,,29
342,368,5,B,0,0,0,,,,4.538515064865351,,2023-09-14 08:35:41.055230,992,49,0,,,,A,,10
343,369,10,A,0,0,1,B,1.0,A,45.54115829244256,7.87430452927947,2023-09-14 08:35:43.815762,2776,30,1,0.0,0.0,0.0,B,0.0,68
344,370,3,D,0,0,0,,,,4.082990455441177,,2023-09-14 08:35:48.224241,861,49,0,,,,C,,11
345,371,8,C,1,0,0,,,,11.325051344931126,,2023-09-14 08:35:56.813267,2398,30,0,,,,C,,69
346,372,3,B,1,0,0,,,,33.301076085306704,,2023-09-14 08:36:10.246195,1223,48,0,,,,B,,4
347,373,9,C,1,1,0,C,1.0,,39.59557918459177,2.2655431907624006,2023-09-14 08:36:36.491509,638,30,1,,,1.0,C,,70
348,374,6,D,0,0,0,,,,81.76887777354568,,2023-09-14 08:37:01.421782,1391,40,0,,,,C,,30
349,375,4,C,1,0,1,B,0.0,D,61.89440215565264,34.820408497937024,2023-09-14 08:37:12.211207,214,48,1,1.0,0.0,0.0,C,0.0,5
350,376,10,A,0,1,0,A,0.0,,45.46878663916141,36.486429559998214,2023-09-14 08:37:22.045188,2620,30,1,,,1.0,B,,71
351,377,8,C,1,1,0,C,1.0,,7.666096054948866,4.532565874047577,2023-09-14 08:37:30.897631,1716,30,1,,,1.0,C,,72
352,378,9,A,0,1,0,A,0.0,,11.301591445691884,5.505360572598875,2023-09-14 08:37:42.261028,2944,30,1,,,1.0,C,,73
353,379,1,C,1,0,0,,,,8.734695933759212,,2023-09-14 08:37:51.966388,1993,52,0,,,,C,,0
354,380,8,B,1,1,0,B,1.0,,18.57308271806687,11.711548345163465,2023-09-14 08:38:02.468523,2439,30,1,,,1.0,B,,74
355,381,5,C,1,0,1,A,0.0,C,54.171291093342006,37.13242522533983,2023-09-14 08:38:06.478572,2909,48,1,0.0,0.0,0.0,C,0.0,6
356,382,6,A,1,0,0,,,,15.841116255149245,,2023-09-14 08:38:22.371000,2087,48,0,,,,A,,7
357,383,2,B,1,0,1,A,0.0,B,33.89580499753356,3.0790716744959354,2023-09-14 08:38:25.938666,2819,52,1,0.0,0.0,0.0,B,0.0,1
358,384,3,D,1,0,0,,,,3.467901112511754,,2023-09-14 08:38:29.604756,2054,52,0,,,,D,,2
359,385,7,C,1,0,0,,,,11.697338609024882,,2023-09-14 08:38:34.128485,795,48,0,,,,C,,8
360,386,9,B,0,0,0,,,,32.87548948545009,,2023-09-14 08:38:35.407810,1242,30,0,,,,C,,75
361,387,8,D,1,1,0,D,1.0,,13.767046252265573,2.8500840570777655,2023-09-14 08:38:51.238997,2598,30,1,,,1.0,D,,76
362,388,1,A,0,0,0,,,,20.230619612149894,,2023-09-14 08:38:54.024170,2681,54,0,,,,C,,0
363,389,4,A,1,0,1,D,0.0,A,34.25411014072597,2.6046795155853033,2023-09-14 08:39:03.945001,2079,52,1,0.0,0.0,0.0,A,0.0,3
364,390,5,A,0,1,0,B,1.0,,10.064714640378952,4.402015490457416,2023-09-14 08:39:14.072895,2487,52,1,,,0.0,B,,4
365,391,1,C,1,0,0,,,,16.97737903520465,,2023-09-14 08:39:17.257808,117,54,0,,,,C,,1
366,392,9,C,1,1,0,C,1.0,,29.407279985956848,14.069962305948138,2023-09-14 08:39:20.720808,811,30,1,,,1.0,C,,77
367,393,3,C,1,0,1,A,0.0,C,8.270502520725131,1.5623736884444952,2023-09-14 08:39:23.903701,948,52,1,0.0,0.0,0.0,C,0.0,5
368,394,2,A,0,0,1,A,0.0,B,12.00203722435981,2.642367597669363,2023-09-14 08:39:29.387086,612,54,1,1.0,1.0,1.0,D,0.0,2
369,395,8,C,1,0,1,B,0.0,C,14.784563299268484,2.7430527517572045,2023-09-14 08:39:34.087920,1644,48,1,0.0,0.0,0.0,C,0.0,9
370,396,4,C,1,0,1,B,0.0,C,18.957129610702395,1.6179036041721702,2023-09-14 08:39:42.928088,1037,52,1,0.0,0.0,0.0,C,0.0,6
371,397,5,C,1,0,1,B,0.0,C,9.378446772694588,4.561311402358115,2023-09-14 08:39:52.380253,1395,52,1,0.0,0.0,0.0,C,0.0,7
372,398,9,D,1,0,1,A,0.0,D,22.48743516393006,14.747135664336383,2023-09-14 08:39:56.636629,1667,48,1,0.0,0.0,0.0,D,0.0,10
373,399,6,B,1,0,0,,,,12.020153899677098,,2023-09-14 08:40:04.530436,2858,52,0,,,,B,,8
374,400,7,A,0,1,0,A,0.0,,10.24065821338445,3.5066668251529336,2023-09-14 08:40:14.840708,2137,52,1,,,1.0,C,,9
375,401,1,C,1,1,0,B,0.0,,31.89036028366536,16.06880064960569,2023-09-14 08:40:18.842950,1547,55,1,,,0.0,C,,0
376,402,10,B,1,1,0,B,1.0,,67.36556778009981,55.28699182160199,2023-09-14 08:40:28.148101,545,30,1,,,1.0,B,,78
377,403,3,A,1,0,1,B,0.0,A,24.829470861703157,2.5747756315395236,2023-09-14 08:40:41.165946,862,52,1,0.0,0.0,0.0,A,0.0,10
378,404,4,B,1,1,0,B,1.0,,14.078416512347758,5.883359642699361,2023-09-14 08:40:55.303094,1055,52,1,,,1.0,B,,11
379,405,10,B,1,0,1,C,0.0,B,59.214054657146335,44.97114284336567,2023-09-14 08:40:55.934641,1400,48,1,0.0,0.0,0.0,B,0.0,11
380,406,5,B,1,0,0,,,,4.6208366537466645,,2023-09-14 08:41:00.013651,25,52,0,,,,B,,12
381,407,2,D,1,1,0,D,1.0,,49.92630438134074,40.87236440181732,2023-09-14 08:41:08.880355,1061,55,1,,,1.0,D,,1
382,408,6,B,1,0,1,C,0.0,B,15.662761059589684,1.6519248830154538,2023-09-14 08:41:15.742652,1263,52,1,0.0,0.0,0.0,B,0.0,13
383,409,11,B,0,1,0,B,0.0,,48.46700561232865,30.653040018863976,2023-09-14 08:41:16.819927,775,30,1,,,1.0,C,,79
384,410,7,B,1,0,0,,,,8.846595889888704,,2023-09-14 08:41:24.697898,1276,52,0,,,,B,,14
385,411,11,C,1,0,1,D,0.0,C,30.021762252785265,4.521144951693714,2023-09-14 08:41:26.130726,157,48,1,0.0,0.0,0.0,C,0.0,12
386,412,8,A,1,1,0,A,1.0,,12.112138862721622,2.4039529152214527,2023-09-14 08:41:30.516261,1393,30,1,,,1.0,A,,80
387,413,1,D,1,1,0,C,0.0,,31.82047301158309,18.40090754814446,2023-09-14 08:41:58.450151,2977,56,1,,,0.0,D,,0
388,414,8,C,0,0,1,D,1.0,C,6.053516562096775,1.3235627627000213,2023-09-14 08:41:59.233477,413,52,1,0.0,0.0,0.0,D,0.0,15
389,415,9,A,0,0,1,C,1.0,D,35.54121676366776,7.046126859262586,2023-09-14 08:42:06.135918,1320,30,1,1.0,0.0,0.0,C,0.0,81
390,416,2,C,1,0,0,,,,9.789812964387238,,2023-09-14 08:42:08.300641,1104,56,0,,,,C,,1
391,417,3,B,1,1,0,B,1.0,,65.68123312480748,46.94982693064958,2023-09-14 08:42:14.657505,1893,55,1,,,1.0,B,,2
392,418,12,C,0,0,1,B,1.0,C,51.40232230257243,18.466141887009144,2023-09-14 08:42:17.653964,2522,48,1,0.0,0.0,0.0,B,0.0,13
393,419,8,A,0,1,0,A,0.0,,16.70171978417784,2.6444017263129354,2023-09-14 08:42:24.266755,1043,30,1,,,1.0,B,,82
